text,category
ডাক্তার ভাই কে প্রশ্ন করার জন্য ধন্যবাদ । Tab . Tamen Turbo 1 + 1 + 1 2days খাবেন । ধন্যবাদ,medicine
"প্রতি বছর শী‌তে আমার স‌র্দি ও কা‌শির সমস‌্যা হয় । এবছরও তার ব‌্যতিক্রম নয় । শী‌তের আগম‌নের সা‌থে সা‌থে স‌র্দি ও কা‌শির সমস‌্যা দেখা দি‌চ্ছে । বি‌শেষ ক‌রে রা‌তের বেলা এই সমস‌্যা হয় । মা‌ঝে ম‌ধ্যে কা‌শি হয় । চক্রাকা‌রে না‌কের দুই বায়ুপথ খো‌লে ও বন্ধ হয় । মা‌ঝে ম‌ধ্যে হাঁচি আ‌সে । এই স্বাস্থ‌্যগত সমস‌্যা সমাধা‌নে আপনার সদয় পরামর্শ ও নি‌র্দেশন কামনা কর‌ছি । উ‌ল্লেখ‌্য যে , বেশী সমস‌্যা হ‌লে আ‌মি tab alcet সেবন ক‌রি , এ‌তে সাম‌য়িক উন্ন‌তিও হয় । ধন‌্যবাদ আপনার পরাম‌র্শের অ‌পেক্ষায় রইলাম",symptoms
ডাক্তারভাইকে প্রশ্ন করার জন্য ধন্যবাদ । কিছু Deep Breathing Exercises করবেন । লম্বা শ্বাস নেয়া এবং কিছুক্ষন শ্বাস ধরে রেখে ছেড়ে দেয়া । দ্রুত Respiratory Medicine Specialist Doctor এর পরামর্শ নিন । ধন্যবাদ ।,doctor
"sir , amake urologist doctor rgu + mcu test korte bolecen . is it very painful ?",doctor
ami heart ar jonno ( metacard . mr ) nidocatd ( clopid . as ) khai . . . . . iftar a sorisa oil . . . beshi khwa ta ki thik hobe,medicine
আমি সোহাগ । আমার বয়স ১৭ । আমার উচ্চতা ৫ : ৭ʼʼ । আমার ওজন ৫২ কেজি । আমি অনেক খাবার খাই কিন্তু কোনোভাবেই মোটা হতে পারতেছি না । আমি অনেক ভিটামিন খাইছি কিন্তু কোন কাজে আসেনী এখন আপনাদের সরনাপন্ন হলাম আপনাদের পরামর্শ চাই আমি কিভাবে মোটা হতে পারব ।,nutrition
Thanks for asking question . You can take Tab : Maxpro 20 mg - 1 + 0 + 1 - before meal At least 7 days . And take food regularly Thanks,medicine
রংপুরে ভাল মেডিসিন ডাক্তার কে । বলবেন কি ?,doctor
সার আমার ছোট ভাইয় এর বয়স 13 বছর তার হঠাৎ মাথা ব্যেথা এবং চোখে ধাদাা দিচ্ছে . সে বলছে তার পড়তে গেলেই এই স্যমেস্যা হচ্ছে . . . এইটার কি কারন . . 2 দিন ধরে এই স্যমেস্যা হচ্ছে .,symptoms
"ডাক্তার ভাইকে প্রশ্ন করার জন্য ধন্যবাদ । আপনি Tab Fexo 120 দিনে দুই বেলা 5 দিন , Tab Monas 10 প্রতিরাতে 10 দিন , Syrup Mirakof সকালে এবং রাতে দুই বেলা দুই চামচ খেতে পারেন । এছাড়া গরম পানি লবণ দিয়ে গারগল করুন । ভিটামিন সি যুক্ত খাবার খাবেন । সিভিট ট্যাবলেট প্রতিদিন একটা করে চুষে খাবেন । ধন্যবাদ",nutrition
সহবাসের সময় বৃদ্ধি করার জন্য vigorex 100 mg খেলে কোন সমস্যা আছে কি ? জানাবেন,medicine
